id_rubrique,nom,type,depth,parent,nb_produits
1001353,"Meuleuses droites",0,1,1000006,0
2007157,"Couches pour bébé",0,1,2000405,0
2008947,"Produits de puériculture",0,1,2000405,0
2003817,"Variateurs pour moteurs pas à pas",0,2,1000193,0
2002761,"Outils multifonctions",0,2,1000046,0
2003793,"Variateurs pour moteurs brushless",0,2,1000193,0
2002748,"Variateurs de vitesse",0,2,1000193,0
9000659,"Chaudronnerie industrielle",0,2,1000097,0
2013340,"Molettes pour coupe tubes",0,2,1000046,0
2011948,"Outils de tournage manuel",0,2,1000046,0
2009018,Gouges,0,2,1000046,0
2008841,"Lames de cutters",0,2,1000046,0
2005594,"Haches et hachettes",0,2,1000046,0
2004038,"Ciseaux à bois",0,2,1000046,0
2003867,"Outils de cisaille à main",0,2,1000046,0
2002739,"Brosses métalliques",0,2,1000046,0
2011531,"Désinfectants pour mobiliers de santé",0,1,2000405,0
2002691,"Limes, râpes et rifloirs",0,2,1000046,0
2002443,"Ciseaux multi-usages",0,2,1000046,0
1000965,"Accessoires pour limes, râpes et rifloirs",0,2,1000046,0
2013869,"Équipements maternels d'allaitement",0,1,2000405,0
2012237,"Baignoires pour enfants",0,1,2000405,0
2011913,"Portes bébés",0,1,2000405,0
2011912,Biberons,0,1,2000405,0
2011877,"Distributeurs d'équipements médicaux",0,1,2000405,0
2011832,"Matériels d'exercice de rééducation",0,1,2000405,0
2011824,Pèses-bébés,0,1,2000405,0
2011801,"Divans médicaux",0,2,2000444,0
2013908,"Tables de chevet hospitalière",0,2,2000444,0
2006278,"Découpeuses à plasma",0,2,2011597,0
2011915,"Thermomètres médicaux",0,2,2010588,0
2013962,"Cupules, plateaux et cuvettes",0,2,2010588,0
2013542,"Accessoires pour oxymètres",0,2,2010588,0
2013246,"Ampoules pour appareils de diagnostic",0,2,2010588,0
2013227,"Matériels pour coagulation sanguine",0,2,2010588,0
2012797,"Fils chirurgicaux",0,2,2010588,0
2012236,"Miroirs laryngiens",0,2,2010588,0
2012137,"Accessoires pour dermatoscopes",0,2,2010588,0
2011991,Dermatoscopes,0,2,2010588,0
2011920,Oxymètres,0,2,2010588,0
2011911,"Garrots médicaux",0,2,2010588,0
2011045,"Alèses d'incontinences urinaires",0,2,2011043,0
2011910,"Accessoires pour stéthoscopes",0,2,2010588,0
2011853,"Marteaux médicaux",0,2,2010588,0
2011829,"Diapasons médicaux",0,2,2010588,0
2011606,Stéthoscopes,0,2,2010588,0
2011066,"Matériels hydrophiles",0,2,2010588,0
2011042,"Sets d'ablation de fils",0,2,2010588,0
2011041,"Matériels de suture",0,2,2010588,0
2011040,"Pansements médicaux",0,2,2010588,0
2011038,Sparadraps,0,2,2010588,0
2011037,"Bandes médicales",0,2,2010588,0
2011044,"Protections anatomiques urinaires",0,2,2011043,0
2013929,"Matériels pour les troubles urinaires",0,2,2011043,0
2009968,"Accessoires pour électrodes",0,2,2010588,0
2012311,"Coffrets laryngoscope",0,2,2011456,0
2005590,"Découpeuses à lames portables",0,2,2011597,0
2002714,"Outils de coupe industrielle",0,2,2011597,0
1000728,"Lames de scie pour découpeuses portables",0,2,2011597,0
9000432,"Matériel de cœlioscopie et de laparoscopie",0,2,2011456,0
9000431,"Matériel pour chirurgie ophtalmologique",0,2,2011456,0
2012873,"Semelles orthopédiques",0,2,2011456,0
2012872,Ostéotomes,0,2,2011456,0
2012708,Rhinologie,0,2,2011456,0
2012324,"Matériels médicaux pour soin auditif",0,2,2011456,0
2012323,"Accessoires pour otoscopes",0,2,2011456,0
2012129,"Instruments gynécologiques",0,2,2011456,0
2001693,"Dictionnaires de santé",0,2,2011407,0
2011992,Electrothérapie,0,2,2011456,0
2011882,"Autres matériels orthopédiques",0,2,2011456,0
2011652,"Genouillères orthopédiques",0,2,2011456,0
2011605,"Tables gynécologiques",0,2,2011456,0
2011081,Chevillères,0,2,2011456,0
2011080,"Colliers cervicaux",0,2,2011456,0
2011079,"Ceintures orthopédiques",0,2,2011456,0
2010247,Otoscopes,0,2,2011456,0
2009065,Ophtalmologie,0,2,2011456,0
2007828,"Documentations sanitaires",0,2,2011407,0
2010591,"Matériels d'alcool pour soins",0,2,2010588,0
2007682,Spiromètres,0,2,2010588,0
2013925,"Accessoires de lits hospitaliers",0,2,2000444,0
2006853,"Coffrets de fraises",0,2,2006852,0
1001219,"Accessoires pour tours industriels",0,2,2006894,0
2012093,"Fraiseuses électroportatives",0,2,2006852,0
2009965,"Fraises à trépaner",0,2,2006852,0
2009824,"Fraises à chanfreiner",0,2,2006852,0
2009822,"Fraises lime",0,2,2006852,0
2009820,"Fraises à surfacer",0,2,2006852,0
2009819,"Fraises d'ébauche",0,2,2006852,0
2009812,"Fraises à rainurer",0,2,2006852,0
2009806,"Fraises de forme",0,2,2006852,0
2009796,"Fraises cylindriques deux tailles",0,2,2006852,0
2003956,"Outils de fraisage",0,2,2006852,0
2003103,"Mors pour mandrins de tours",0,2,2006894,0
2001025,"Douilles de réduction",0,2,2006852,0
2005253,Microcontrôleurs,0,2,2005224,0
9000669,"helium pour l’industrie",0,2,2001160,0
2001161,"Produits chimiques pour l'électronique",0,2,2001160,0
11063,"Moniteurs médicaux",0,2,2000463,0
2013934,"Portes rouleaux médicaux",0,2,2000444,0
2013933,"Matériels mortuaires hospitaliers",0,2,2000444,0
2013931,"Accessoires pour sièges médicaux",0,2,2000444,0
2013928,"Accessoires pour divans médicaux",0,2,2000444,0
2013927,"Marchepieds médicaux",0,2,2000444,0
1001248,"Mandrins de tours",0,2,2006894,0
2002473,"Accessoires pour défonceuse",0,2,2007322,0
2007148,"Electrodes médicales",0,2,2010588,0
2011655,"Bas et chaussettes médicaux",0,2,2007418,0
2006987,"Sondes médicales",0,2,2010588,0
10214,"Boîtes d'instruments de soins",0,2,2010588,0
2013724,"Equipements pour imagerie médicale",0,2,2010555,0
2010607,"Gels d'échographie",0,2,2010555,0
2010606,"Equipements d'échographie",0,2,2010555,0
2002710,Négatoscopes,0,2,2010555,0
2012658,"Mini-rouleuses industrielles",0,2,2009553,0
2011568,"Accessoires de cintrage",0,2,2009553,0
2002860,"Outils à évaser",0,2,2009553,0
2002536,"Mini-dresseuses industrielles",0,2,2009553,0
2011083,"Grenouillères et chemises de malade",0,2,2007418,0
2002718,"Accessoires des équipements pour menuiserie",0,2,2007322,0
2007424,"Hauts médicaux",0,2,2007418,0
2007423,"Pantalons médicaux",0,2,2007418,0
2007422,"Blouses médicales et tenues de bloc",0,2,2007418,0
2013499,"Outils pour défonceuses",0,2,2007322,0
2012503,"Défonceuses électroportatives",0,2,2007322,0
1001324,"Scanners 3d de prototypage",0,1,1000006,0
2008324,"Affleureuses électroportatives",0,2,2007322,0
2007804,"Machines à bois combinées",0,2,2007322,0
2004350,"Outils pour toupies à bois",0,2,2007322,0
2004296,"Porte-outils pour toupies",0,2,2007322,0
2013786,Molettes,0,3,2013214,0
