id_rubrique,nom,type,depth,parent,nb_produits
2016224,"Buse et aiguille d'application de colle",0,2,1000271,109
2002026,"Hélices de ventilateurs",0,2,2011345,109
2002525,"Rayonnages à pneus",0,2,1000409,108
2017587,"Tourniquets d'accès piétons",0,2,2012830,108
1001153,"Sécheurs par adsorption",0,2,9000385,107
2015573,"Écarteurs et ajusteurs de fourche",0,2,1000392,107
2017027,"Chaudières à granulés",0,2,1000343,107
2017186,"Combinaisons de protection chimique",0,2,2007417,106
2007260,"Filtres d'eau de pluie",0,2,2007259,106
2008220,"Bornes escamotables automatiques",0,2,2012827,105
2012586,"Basculeurs / retourneurs de bacs et caisses",0,2,9000359,105
2001779,"Chariots manuels à caisse et bac",0,2,1000396,105
2000469,"Pompes hydropneumatiques",0,2,1000215,105
2016746,"Barrière pivotante",0,2,2012828,105
2002143,"Analyseurs d'énergie et puissance",0,2,9000326,105
2014328,"Panneau consignes de sécurité",0,2,1000384,104
2003808,"Transformateurs d'isolement",0,2,2007948,104
2018990,"Poche filtrante",0,2,2005982,103
2003896,"Vérins mécaniques",0,2,1000031,103
1001929,"Logiciels gestion d'accès",0,2,1000373,103
2003529,"Récepteurs radios",0,2,2007948,103
2016183,"Équipement de barrière de sécurité",0,2,2012828,103
2005550,"Niveleur de quai",0,2,2005546,102
2002493,"Réservoirs d'air comprimé",0,2,1000035,102
2016050,"Masque à ventilation assistée ",0,2,2006800,102
2011073,"Pompes doseuses électromagnétiques",0,2,2011072,102
2018749,"Pompes à peinture",0,2,2009246,102
2014491,"Brasseur d'air",0,2,1000354,102
1002289,"Postes informatiques",0,2,1000422,101
2005238,"Panneau d'information d'entreprise et publicitaire",0,2,2002383,100
2010841,"Sertisseuses hydrauliques",0,2,9000381,100
1001685,"Doseur proportionnel",0,2,2011072,100
2010842,"Sertisseuses électriques",0,2,9000381,100
2005522,"Élévateur de charge",0,2,1000401,99
1001089,"Accouplements flexibles",0,2,1000031,98
2015292,"Manette logistique",0,2,2010578,98
1001159,"Distributeurs hydrauliques",0,2,1000036,98
2007750,Urinoirs,0,2,9000374,97
2003236,"Cartes et badges plastiques pour impression",0,2,2013979,97
2008231,"Lecteurs biométriques",0,2,2012829,96
1001858,"Portes coupe-feu",0,2,1000365,96
2014973,"Toque et charlotte à cheveux",0,2,2007417,96
2017734,"Déshumidificateurs à adsorption",0,2,1000360,95
1002141,"Chariots manuels pour bidons et fûts",0,2,1000396,95
1001121,"Rails de guidage",0,2,1000033,95
2001792,Telluromètres,0,2,9000326,95
2006117,"Foyers pour cheminées",0,2,2006083,94
1001095,Cardans,0,2,1000031,94
2003351,"Barres anti-panique",0,2,2012828,94
9000406,"Système de conférence",0,2,9000083,94
2009431,"Revêtements de sol antidérapants",0,2,1000386,94
2005274,"Cartes géographiques",0,2,1000422,94
2009889,"Appareil Respiratoire Isolant ",0,2,2006800,93
2016367,"Pompes vide-fûts",0,2,9000382,93
1001686,"Vannes guillotines",0,2,2011698,92
2008565,"Manchon électrique",0,2,1000999,92
2014642,"Panneaux rayonnants",0,2,2010332,92
2003185,Plénums,0,2,1000356,92
1002531,"Barrière Vauban",0,2,2012828,91
2010677,"Accessoires et pièces pour chariot de manutention",0,2,1000396,91
2018482,"Station de désinfection des mains",0,2,2010666,91
2006461,"Rayonnage polyvalent",0,2,1000409,91
2014613,Dégrippant,0,2,1000032,90
2002312,"Mesures de fréquence",0,2,9000326,90
1002224,"Rayonnages dynamiques",0,2,1000409,90
2003229,"Engrenages à denture droite",0,2,1000031,90
2006057,"Scieries mobiles",0,2,1000262,90
1002157,"Convoyeur aérien",0,2,1000399,90
2010290,Poêles-cheminées,0,2,2006083,90
9000453,"Structure métallo-textile",0,2,1000410,89
2007143,"Lampes à ultra-violets",0,2,2019096,89
2001061,"Tunnels de stockage",0,2,1000410,89
1002533,"Portique limiteur de hauteur",0,2,2012828,89
2000468,"Pompes à vis",0,2,1000215,89
2007797,"Accessoires pour pompes à chaleur",0,2,2008795,89
2012583,"Basculeurs / retourneurs de fûts",0,2,9000359,88
2014576,"Autres pompes hydraulique",0,2,1000215,88
2016763,"Caillebotis métal",0,2,1000386,88
2010605,"Filtres pour ventilation",0,2,2010626,88
1001039,"Transformateurs de courant",0,2,2007948,88
1002272,"Caisse-palette en bois",0,2,2007619,88
2018169," Générateurs de vide",0,2,2013732,88
2002057,Crépines,0,2,2005982,88
2004113,"Poulies à corde",0,2,1000031,88
2011284,"Testeurs de batteries",0,2,1000180,88
2004283,"Chaudières électriques",0,2,1000343,87
2012382,"Point d'ancrage",0,2,2005973,87
2005547,"Butoir de quai",0,2,2005546,87
2015803,"Présentoirs porte-outils",0,2,2005495,86
2018480,"Borne de distribution de gel intelligente",0,2,2010666,86
1001785,"Ventilateur tangentiel",0,2,2011345,85
1001888,"Sirène d'alarme",0,2,1000369,85
2015535,"Intercalaire pour palettes et caisse-palettes",0,2,2007619,85
2017423,Thermorégulateurs,0,2,2011641,85
2009890,"Capteur de courant",0,2,9000326,84
1001943,"Cloisons grillagées",0,2,1002096,84
1000849,"Soudeuses fibres optiques",0,2,1000999,84
2007888,"Presses à métaux manuelles",0,2,2007887,84
2003444,Évaporateur,0,2,9000320,84
2001742,"Buses de pulvérisation",0,2,1000216,84
2014158,"Imprimantes mobiles de reçus",0,2,1000387,84
2014340,"Table d'atelier",0,2,2001554,84
2003230,Autotransformateurs,0,2,2007948,83
2003795,"Chariots pour charges longues",0,2,1000396,83
2000868,"Serrures électroniques",0,2,9000393,82
2004333,"Systèmes de mise à la terre",0,2,1000181,82
1002154,"Convoyeurs / transporteurs à chaînes",0,2,1000399,81
2016381,"Système de guidage linéaire",0,2,9000590,81
2018239,"Soufflante d'air",0,2,1000354,81
2017185,"Combinaisons imperméables",0,2,2007417,81
2019728,"Tapis anti fatigue",0,2,9000376,80
2003382,"Climatiseur de cave à vin",0,2,1000351,80
2007975,"Armoires électriques industrielles",0,2,1000181,80
2003245,"Rayonnages mobiles",0,2,1000409,80
2018481,"Borne avec pédale mécanique",0,2,2010666,80
2010367,"Stations de peinture et de revêtement",0,2,2009246,79
2009601,"Vérins électriques",0,2,9000590,79
2016756,"Systèmes d'inspection rayon x pour bagages",0,2,9000391,79
2015620,"Journal lumineux",0,2,2002383,78
2002593,"Pompes à entraînement magnétique",0,2,1000215,78
2002103,"Vannes murales",0,2,2011698,78
2015265,"Fermeture auto-agrippante",0,2,1000422,77
2007628,"Cuves à produits chimiques",0,2,2007627,77
2004758,Dressings,0,2,9000372,77
1001044,Éolienne,0,2,2009367,77
2008412,"Armoire phytosanitaire",0,2,2008392,77
1001061,"Moteurs diesel",0,2,1000030,77
2004246,"Autres convoyeurs / transporteurs",0,2,1000399,77
2018394,"Purgeur automatique temporisé",0,2,9000384,76
2017015,"Porte blindée professionnelle",0,2,2012830,76
1002264,"Palette en métal",0,2,2007619,76
2004242,"Ventilateur d'aspiration",0,2,1000354,75
2018061,"Lève plaque",0,2,2007710,75
2019008,"Conteneur spécifique",0,2,1000415,75
2019128,"Chaîne d'arrimage",0,2,2005973,75
1001837,"Déclencheurs manuels d'alarme",0,2,1000364,74
2014280,"Colle anaérobie",0,2,1000271,74
9000674,"Station électrique portable",0,2,2003487,74
1001386,"Machines de soudure automatique",0,2,1000272,74
2004019,"Scies à panneaux",0,2,1000262,73
2018761,"Porte de chambre froide coulissante",0,2,2011825,73
2003708,Servomoteurs,0,2,1000030,73
2013828,"Extracteurs pour gaines et conduits",0,2,1000357,73
1001115,Paliers,0,2,1000033,73
2010366,"Filtres pour cabines de peinture",0,2,2009246,72
2017521,"Tambours moteurs ",0,2,1000399,71
2009325,"Aérateurs d'intérieur",0,2,1000356,71
2009285,"Grille de reprise",0,2,1000356,71
2001914,"Thermostats à bulbe",0,2,2011225,71
2012556,"Manipulateurs pour panneaux et vitres",0,2,1000079,71
2014753,"Climatiseur split réversible",0,2,1000351,71
2010987,"Générateurs d'air chaud à bois",0,2,2008685,71
2008228,"Potelet rabattable",0,2,2012827,71
2017912,"Abris de stockage",0,2,1000410,71
2000698,"Centrales de conditionnement d'air",0,2,1000351,71
2003188,"Pompes doseuses électroniques",0,2,2011072,70
1001899,"Accessoires d'identification",0,2,2012829,70
9000535,"Derouleur de cables pour touret",0,2,1000999,70
2007392,"Pompes de relevage de condensat",0,2,1000215,70
2019164,"Vérin de fosse",0,2,1000401,69
2019729,"Tapis antistatique",0,2,2004130,69
2012557,"Manipulateurs pour fûts",0,2,1000079,69
2010859,"Lits pour crèches",0,2,2010018,69
2018409,"Capteur de débit d'air comprimé",0,2,9000383,68
2003884,"Système de pesage embarqué",0,2,2000477,68
2007701,"Élévateur à godets",0,2,1000401,68
2003184,"Pompes hydrauliques péristaltiques",0,2,1000215,67
2007988,"Téléphones mobiles pti",0,2,1000073,67
1001856,"Accessoires coupe-feu",0,2,1000365,67
1002230,"Armoires industrielles de stockage",0,2,1000409,67
2019697,"Projecteur LED solaire",0,2,2019096,67
2010823,Ouvre-lettres,0,2,9000377,67
2015572,"Rallonges de fourche",0,2,1000392,67
2019527,"Multiplicateur de pression pneumatique",0,2,1000035,67
2018709,"Serrure connectée",0,2,9000393,66
2010781,"Enregistreurs paramètres électriques",0,2,9000326,66
2002719,"Systèmes de filtrations",0,2,1000217,65
1001796,"Grille de soufflage",0,2,1000356,65
1002127,"Véhicules à guidage automatique (AGV)",0,2,1000397,65
1001130,"Ressorts de compression",0,2,1000033,65
2005316,"Rideau métallique",0,2,2012830,64
1001767,"Gaz frigorigène et fluide",0,2,9000320,64
2002133,"Autres pompes pneumatiques",0,2,2001019,64
2008739,"Afficheurs numériques",0,2,2002383,64
2019398,Téflon,0,2,1000036,64
2015555,"Miroir d'inspection",0,2,1000072,64
2001910,"Cartouches chauffantes",0,2,2010772,64
2018828,"Pistolet à huile",0,2,1000032,63
2013423,"Trépied pour palan et tripode de levage",0,2,1000401,63
1001189,Déshuileurs,0,2,1000036,63
1001178,"Filtres auto-nettoyants",0,2,1000217,63
9000196,"Ponceuse de chants",0,2,1000261,63
2015033,Pupitre,0,2,1000422,63
1001079,"Pignons et crémaillères",0,2,1000031,63
9000123,"Fond bombé de cuve",0,2,2007627,63
2015804,"Chariot de manutention",0,2,2005495,62
2017925,"Chariots pour tables",0,2,1000396,62
2003379,"Climatiseurs solaires",0,2,1000351,62
1002241,"Postes de soutirage",0,2,2018232,62
9000295,"Chaise et fauteuil pour enfant",0,2,2010018,62
2018250,"Plinthe pour chambre froide",0,2,2011825,62
2008222,"Accessoires pour bornes",0,2,2012827,61
2005110,"Afficheurs lumineux industriels",0,2,2002383,61
2016242,"Equipement pour rack de stockage",0,2,1000409,61
2008750,"Housses de chaises",0,2,9000372,61
1002287,"Logiciels de gestion d'étiquetage",0,2,1000083,61
1001155,"Vérins pneumatiques double effet",0,2,1000214,61
2016757,"Butoirs en caoutchouc",0,2,9000387,61
2018740,"Table de soudure",0,2,1000272,61
2007158,"Réserves d'eau anti incendie",0,2,1000367,61
2016969,"Aspirateurs de fumées de soudage",0,2,1000272,60
2019171,"Ligne d'assemblage",0,2,9000381,60
2010369,"Agitateurs pour peinture",0,2,2009246,60
2019509,"Conteneur Frigorifique",0,2,1000415,60
2018526,"Rampe d'accès pour conteneur",0,2,2005546,60
2003089,"Générateur de brouillard",0,2,1000369,59
2014986,"Mannequin de secourisme",0,2,9000392,59
2003941,"Renvoi d'angle",0,2,2010209,59
9000273,"Radiateur et chauffage infrarouge lointain",0,2,2010744,59
2018999,"Rouleau antidérapant",0,2,1000386,59
9000656,"avertisseur sonore et lumineux",0,3,9000655,59
2009028,"Mise sous plis",0,2,9000377,59
2014242,"Additif à essence",0,2,1000032,59
2011565,"Barrière à chaîne",0,2,2012828,59
2005604,"Générateur de vapeur",0,2,2008685,58
2004029,"Rouleaux motorisés",0,2,1000399,58
1001916,"Barrières infrarouges périmétriques",0,2,1000369,58
2015173,"Attache pour badges",0,2,1000387,58
2001859,"Autres moteurs électriques",0,2,1000030,58
2018742,"Décapeur laser",0,2,2009246,58
2003156,"Grilles de protection d'entrée",0,2,2012830,58
2015990,Potentiomètre,0,2,1000181,57
2005545,"Sas pour quai",0,2,2005546,57
2011091,"Tubes radiants à gaz",0,2,2010744,57
2002695,"Butoirs divers",0,2,9000387,57
2007629,"Citerne à gaz",0,2,2007627,57
9000160,"Base roulante",0,2,1000396,57
2013441,"Barrières de rétention d'eaux d'incendie",0,2,1000367,56
2005186,"Colles époxydes",0,2,1000271,56
2014315,"Moniteurs de vidéosurveillance",0,2,1000377,56
1001818,"Filtres à poches",0,2,2005982,56
2011647,"Coffrets de régulation de température",0,2,2011641,55
9000017,"Projecteur gobo",0,2,2019096,55
2015447,"Protège sol",0,2,9000376,55
1001255,"Autres manipulateurs",0,2,1000079,55
2018145,"Électroaimant de levage",0,2,1000401,55
2011791,"Climatiseurs de véhicules",0,2,1000351,54
1002237,"Stockeur rotatif",0,2,1000411,54
2007735,"Accessoires pour le stockage de produits dangereux",0,2,2008392,54
2007553,"Chevalets de manutention",0,2,1000397,54
2018664,"Engrenage conique",0,2,1000031,54
9000166,"Bloc béton anti-intrusion",0,2,2012828,54
1002153,"Convoyeurs / transporteurs élévateurs",0,2,1000399,54
2008221,"Bornes escamotables manuelles",0,2,2012827,54
1001200,"Postes de découpe à plasma",0,2,1000272,54
2018434,"Programmateur de clé voiture",0,2,1000999,54
2002014,"Plots anti-vibratiles",0,2,1000033,53
2016696,"Pompes à épreuves",0,2,2001019,53
2011280,"Armoires pour armes",0,2,1000375,53
2015756,"Sacs et enveloppes pour transport de fonds",0,1,1000012,52
9000215,"Spreader pour conteneur",0,2,1000079,52
2004110,"Poulies dentées ou crantées",0,2,1000031,52
9000025,"Distributeur d'huile",0,2,1000032,52
2004168,"Pompes hautes pressions",0,2,1000215,52
2008181,"Bâches et housses pour palettes",0,2,2007619,52
1001692,"Disques de rupture",0,2,2005982,52
2018873,"Barrière de protection piéton",0,2,2012828,51
2015038,"Accessoire de groupe électrogène",0,2,2009366,51
2001793,"Vis d'archimède de convoyage",0,2,1000399,51
2014700,"Chariot pour courrier",0,2,2005198,51
2014335,"Coin roulant",0,2,1000397,51
2014609,"Semelle pour chaussure de sécurité",0,2,9000379,51
2014737,"Station de soudage",0,2,9000381,50
2006887,"Circulateurs de chauffage",0,2,2011728,50
1001171,"Pompes à palettes",0,2,1000215,50
2002114,"Bombe de galvanisation à froid",0,2,2009246,50
9000429,"Générateur air chaud industriel ",0,2,2008685,50
2003099,"Trieuses et contrôleuses pondérales",0,2,2000477,49
2017372,"Citernes plastique fioul",0,2,2007627,49
2011776,"Machines agrafeuses",0,2,9000381,49
2016302,"Badge pour événement",0,2,2013979,49
2005597,"Colliers chauffants",0,2,2010772,48
2004104,"Carters de sécurité",0,2,1002096,48
2010796,"Armoires d'entretien",0,2,2005553,48
2018831,"Rampe électrique",0,2,2005495,48
2009798,"Presses à métaux pneumatiques",0,2,2007887,48
2015179,"Bureau d'école",0,2,1000422,48
2011074,"Pompes doseuses électromécaniques",0,2,2011072,48
9000561,"Bande antidérapante",0,2,1000386,48
2005298,"Vestiaires sportifs",0,2,9000378,48
1002480,"Location de matériels génie climatique",0,1,1000011,48
2017915,"Porte de chambre froide",0,2,2011825,48
2017338,"Radiateurs électriques à pierre réfractaire",0,2,2010744,48
2009901,"Chariot isotherme",0,2,1000396,48
2011941,"Pont de chargement de quai",0,2,2005546,47
2018597,"Consigne automatique",0,2,2010666,47
2003071,"Registres de ventilation",0,2,2010626,47
2002468,"Soufflets de protection",0,2,1002096,47
2003693,"Portillon d'accès",0,2,2012828,47
2011642,"Régulateurs numériques pour chauffage",0,2,2011641,47
2014137,"Chariots à fond mobile",0,2,1000396,47
2018614,"Malette de rangement pour drone",0,2,9000388,47
2016782,"Exutoire de fumée ",0,2,1000365,46
2007346,Cogénération,0,2,2008685,46
2014490,"Tableau électrique",0,2,1000181,46
2003664,"Rangements pour badges",0,2,2005198,46
9000530,"Boitier électronique",0,2,1000181,46
2014486,"Chauffe bain",0,2,2008684,45
2014142,"Cloisons pour sanitaires et vestiaires",0,2,2001553,45
2014656,"Climatiseur multisplit",0,2,1000351,45
2018885,"Couloir de passage",0,2,2012828,45
2010262,"Déshumidificateurs à absorption",0,2,1000360,45
9000419,"Siège ballon ergonomique de bureau",0,2,2001558,44
2000297,"Bras de manipulation",0,2,1000079,44
2018767,"Compteur de jour sans accident",0,2,1000384,44
2019461,"Chariot porte outil",0,2,1000396,44
2004408,"Convertisseurs de signaux",0,2,2007948,44
2018277,"Mallettes d'étude mécanique",0,2,2012174,44
2003646,"Tables avec guidage",0,2,1000033,44
2010057,"Mobiliers de call-centers",0,2,1000422,44
2008797,"Pompes à chaleur géothermiques",0,2,2008795,43
2010246,"Humidificateurs à vapeur",0,2,1000360,43
2008799,"Pompes à chaleur réversibles",0,2,2008795,43
2002045,"Ponts bascules",0,2,2000477,43
2005401,"Chaudières à vapeur",0,2,1000343,43
1001264,"Machines enrouleuses et dérouleuses",0,2,1000999,42
2008995,"Fontaine à eau bonbonne",0,2,2008987,42
2006839,"Panneaux solaires thermiques à fluide",0,2,2009084,42
1001734,"Ballons solaires",0,2,2008684,42
1001268,"Systèmes de transport pneumatique",0,2,1000399,42
2018007,"Rack mobile",0,2,1000409,41
2017979,"Pieuvres électriques",0,2,1000181,41
2014159,Désemboueurs,0,2,2011728,41
1001800,"Diffuseurs d'air linéaires",0,2,1000356,41
2011181,"Presses à métaux électriques",0,2,2007887,41
2017645,"Potelets amovibles",0,2,2012827,41
2019207,"Automatisme marche-arrêt pour pompe",0,2,1000036,41
1001769,"Tour de refroidissement",0,2,9000320,41
2018397,"Purgeurs à flotteur",0,2,9000384,41
2018395,"Purgeurs thermostatiques",0,2,9000384,40
2010858,"Modules de motricité",0,2,2010018,40
2013888,"Machines pour la fabrication de badges pin's",0,2,1000387,40
2008779,"Serrures électriques",0,2,9000393,40
2015742,"Autre matériel pour chauffage",0,2,2008685,40
2008363,"Afficheurs à led",0,2,2002383,40
2005583,"Réservoir de stockage d'eau",0,2,2007627,39
2002985,"Convoyeurs / transporteurs à vis",0,2,1000399,39
2003374,"Climatiseurs drv ou vrv",0,2,1000351,39
2003482,"Amplificateurs haute-fréquences",0,2,2007948,39
9000452,Roulements,0,2,1000031,39
9000169,"Canon à chaleur diesel",0,2,2008685,39
2001942,"Générateurs de courant",0,2,2003487,39
2005172,"Rayonnages pour bobines",0,2,1000409,38
2001906,"Réchauffeurs de liquide",0,2,2011728,38
2018425,"Rouleaux pour vrac",0,2,1000399,38
9000517,"Support panneau photovoltaïque",0,2,2009368,38
9000301,"Table pour enfant",0,2,2010018,38
2002037,"Pèse-essieux et pèse-roues",0,2,2000477,38
2010814,"Imprimantes d'adresses",0,2,9000377,38
2004287,"Collecteurs de gobelets",0,2,2008987,38
1002158,"Systèmes et installations sur mesure",0,2,1000399,38
2007117,"Peseuses multitêtes",0,2,2000477,38
2008017,"Cabines de poudrage",0,2,2009246,37
2018057,"Accessoires machine de nettoyage climatisation",0,2,1000351,37
2008129,Manuracks,0,2,1000409,37
2017926,"Chariots pour chaises",0,2,1000396,37
2018781,"Moteur atex",0,2,1000030,37
2008314,"Collecteurs tournants électriques",0,2,1000031,37
2016758,"Butoirs  en acier",0,2,9000387,37
2007367,"Groupes hydrauliques",0,2,1000036,37
2002069,"Pompes d'épuisement",0,2,1000215,37
9000600,"Distributeur pneumatique",0,2,2002048,37
1001926,"Contrôleur de ronde",0,2,1000369,37
9000471,"Protection auditive",0,2,2007417,37
2018962,"Sabot de denver",0,2,1000072,37
2013691,"Équipements et accessoires de grues de levage",0,2,2007710,37
2010686,"Manivelles de manoeuvre",0,2,2010578,37
2002573,"Pèse palette",0,2,2000477,36
1001931,"Logiciels de vidéosurveillance",0,2,1000373,36
2007990,"Dispositif DATI",0,2,1000073,36
2011940,"Plaque de chargement de quai",0,2,2005546,36
2008306,"Filtres magnétiques",0,2,1000174,36
2003428,"Logiciels de gestion des temps et horaires",0,2,1000083,36
1001965,"Lecteurs de plaques",0,2,1000377,36
2010129,"Colonnes de classement rotatives",0,2,2005553,36
1002101,"Tapis sensible de sécurité",0,2,1000386,36
1002161,"Table d'accumulation",0,2,1000399,35
2016911,"Distributeurs automatiques EPI",0,2,2007417,35
2009323,"Aérateur pour fenêtre",0,2,1000356,35
2002110,"Actionneurs pour vannes",0,2,1000214,35
2019529,"Alarme PPMS",0,2,1000369,35
2010731,"Riveteuses pneumatiques",0,2,9000381,35
2003922,"Réducteurs à roue et vis",0,2,2010209,35
2005466,"Fontaines à eau atmosphériques",0,2,2008987,35
9000265,"Colle pour carrosserie",0,2,1000271,35
2002550,"Positionneurs pneumatiques",0,2,1000035,34
2003362,"Armoire de précision",0,2,1000351,34
2008333,Cloisonnettes,0,2,2001553,34
1002282,"Logiciels de gestion de stock",0,2,1000083,34
2007987,"Talkie walkie pti",0,2,1000073,34
1001812,"Silencieux à baffles",0,2,1000358,34
2003825,"Postes de soudure par ultrasons",0,2,1000272,34
2007369,"Filtres d'eaux usées",0,2,2007259,34
2009548,"Puits canadiens",0,2,2008685,33
2018411,"Détecteur de fuite d'air comprimé",0,2,9000383,33
2007612,"Autres basculeurs / retourneurs",0,2,9000359,33
1001134,"Ressorts de traction",0,2,1000033,33
1001383,"Postes de soudure laser",0,2,1000272,33
2019040,"Racleur pour bande transporteuse",0,2,1000399,33
9000480,"Hangar photovoltaïque agricole",0,2,1000410,33
2018833,"Pompe pour cuve ibc",0,2,9000359,33
2004162,"Graissage centralisé",0,2,1000032,32
2017315,"Afficheurs et enregistreurs de bruit",0,2,2002383,32
2012012,"Station de charge et de récupération",0,1,1000011,32
1002044,"Protecteurs télescopiques",0,2,1002096,32
2011672,"Régulateurs multifonctions",0,2,2011641,32
2003372,"Climatiseurs par évaporation ou rae",0,2,1000351,32
2017794,"Pupitres de conférence amplifiés",0,2,9000083,31
9000021,"Groupe frigorifique pour utilitaire",0,2,9000320,31
2017907,"Pelles pour chariots élévateurs",0,2,1000392,31
2012820,"Butées d'arrêt pour convoyeurs / transporteurs",0,2,1000399,31
2017513,"Matériels de bureau antistatique ",0,2,2004130,31
2016826,"Peseuses linéaire ",0,2,2000477,31
9000293,"Banc pour enfant",0,2,2010018,31
1002164,"Manipulateurs pour bobines et rouleaux",0,2,1000079,31
2013465,"Tours de stockage",0,2,1000411,31
2013626,"Afficheurs lumineux de comptage de parking",0,2,2002383,31
2007361,"Séparateurs centrifuges",0,2,1000036,31
2008208,"Cartes de fidélité",0,2,2013979,30
2009743,"Machines de décapage",0,2,2009246,30
2018548,"Vernis de tropicalisation",0,2,2009246,30
2006957,"Herse anti-intrusion",0,2,2012828,30
2008226,"Bornes escamotables semi-automatiques",0,2,2012827,30
1001691,"Purgeurs capacitifs à détection de niveau ",0,2,9000384,30
1001845,"Centrales de détection incendie",0,2,1000364,30
2014112,"Lecteurs de documents d'identité",0,2,2012829,30
2008945,"Ballons à gaz",0,2,2008684,30
1001192,"Applicateurs de revêtement",0,2,2009246,30
2018435,"Application PTI",0,2,1000073,30
2018466,"Masque d'évacuation",0,2,2006800,30
2004327,"Butées de positionnement",0,2,1000033,30
1002239,"Systèmes de tri pour convoyeurs/transporteurs",0,2,1000399,30
2003809,"Transformateurs haute tension",0,2,2007948,30
2002792,"Pré-filtres d'eau",0,2,2007259,29
2016715,"Télécommandes pour alarmes",0,2,1000369,29
2001993,"Récupérateurs de chaleur",0,2,2008685,29
2019704,"Groupe électrogène solaire",0,2,2009366,29
2018380,"Sécheurs à membrane",0,2,9000385,29
2019071,"Sac de lestage",0,2,9000673,29
2007718,"Plateforme élévatrice",0,2,1000401,29
2014645,"Bille porteuse",0,2,1000399,29
2011623,Horodateurs,0,2,2010666,29
2004633,"Systèmes d'inspection rayons x pour cargos",0,2,9000391,29
2017434,"Réservoirs d'alimentation sous pression",0,2,2009246,29
2012954,"Rayonnage textile",0,2,1000409,28
2010730,"Riveteuses électriques",0,2,9000381,28
2010345,"Câbles chauffants pour planchers",0,2,2010332,28
1001615,"Pompes à boues",0,2,9000382,28
2017765,"Bornes de défense",0,2,2012827,28
2012892,"Traçabilité et géolocalisation par rfid",0,2,1000387,28
9000574,"Masse beton",0,2,9000673,28
2004362,"Mesures diélectriques",0,2,9000326,28
9000179,"Mandrin magnétique à aimant permanent",0,2,1000174,28
2004618,"Pistolets de poudrage",0,2,2009246,28
2017917,"Machines à affranchir",0,2,9000377,28
2017345,"Pompes volumétriques",0,2,2001019,27
2013015,"Cartes et badges cartonnés pour impression",0,2,2013979,27
2015043,"Coiffe palette",0,2,2007619,27
2004715,"Centrales hydroélectriques",0,2,1000036,27
9000585,"Robot de nettoyage professionnel",0,2,9000373,27
2018932,"Distributeur de masque",0,2,2007417,27
2003419,"Climatiseur de fenêtre",0,2,1000351,27
2014667,"Poste de soudage par flamme",0,2,1000272,27
2015571,"Balais et brosses pour chariots",0,2,1000392,27
2019072,Plastobloc,0,2,2012828,27
2018525,"Rampe pour transpalette",0,2,2005546,26
1002290,"Tables à dessin",0,2,2001554,26
2017314,"Refroidisseurs adiabatiques",0,2,9000320,26
2017539,"Barrière sélective",0,2,2012828,26
2002283,Echomètres,0,2,9000326,26
2011559,"Chaudières à eau chaude",0,2,1000343,25
1001868,"Système d'extinction automatique d'incendie",0,2,1000367,25
9000283,"Service de création de site internet",0,2,9000375,25
2001935,"Équipements pour transformateurs",0,2,2007948,25
2015114,"Drones de surveillance",0,2,9000388,25
2017852,"Barrière anti-voiture bélier",0,2,2012828,25
2014605,"Galet de roulement",0,2,1000397,25
2019472,"Lecteur de carte magnétique",0,2,1000387,25
2003691,"Sas de sécurité",0,2,2012830,25
2018827,"Barre de levage",0,2,2007710,25
2005144,"Afficheurs lcd",0,2,2002383,25
1001891,"Accessoires de caillebotis",0,2,1000386,25
2018170,"Système de réservation de salle de réunion",0,2,9000375,25
2018402,"Séparateurs huile/eau",0,2,1000035,25
9000544,"Tuyauterie modulaire",0,2,2002048,24
1001382,"Lampes pour colles photosensibles",0,2,1000271,24
2002983,"Convoyeurs / transporteurs à galets",0,2,1000399,24
2004443,"Têtes de soudage automatique",0,2,1000272,24
2013461,Transstockeurs,0,2,1000411,24
1002050,"Plan d'évacuation",0,2,1000367,24
2013777,"Racks de stockage grillagés",0,2,1000409,24
1001867,"Lances incendie",0,2,1000367,24
2013759,"Armoires de stockage et de distribution",0,2,1000411,24
2003251,"Systèmes de stockage par accumulation",0,2,1000409,24
2017576,"Borne de satisfaction",0,2,2010666,24
2012555,"Manipulateurs pour cartons",0,2,1000079,24
2003567,"Racks de stockage pour produits longs",0,2,1000409,24
1001746,"Batteries de chauffage",0,2,2010772,23
9000142,"Externalisation de la gestion de paie",0,2,9000375,23
2011643,"Régulateurs analogiques pour refroidissement",0,2,2011641,23
9000428,"Analyseur d'antenne",0,2,9000326,23
9000247,"Concentrateur de données",0,2,1000181,23
2014338,"Palette en carton",0,2,2007619,23
2007971,"Télégestion de systèmes solaires",0,2,2009368,23
2011805,"Tourets, bobines et rouleaux de stockage",0,2,2013732,23
9000433,"Système de stockage d'énergie par batterie",0,1,1000003,23
2005130,"Échangeurs thermiques électriques",0,2,2001970,22
9000153,"Tente militaire",0,2,1000410,22
2011925,"Poêles polycombustibles",0,2,1000344,22
1001736,"Panneaux radiants à gaz",0,2,2010744,22
2008715,"Affichage de production",0,2,2002383,22
2002971,"Courbes pour convoyeurs / transporteurs",0,2,1000399,22
2003958,"Convoyeurs / transporteurs magnétiques",0,2,1000399,22
9000240,"Aménagement de bureau professionnel",0,2,1000422,22
2019445,"Jambière anti-coupure",0,2,2007417,22
2019525,"Banquette coworking",0,2,1000422,22
2017578,"Machines de nettoyage de climatisation",0,2,1000351,22
